1088.1
1169.1
1198.8
1206.9
1239.3
1233.9
1223.1
1228.5
1250.1
1304.1
1314.9
1252.8
1204.2
1179.9
1152.9
1117.8
1098.9
1026
1017.9
977.4
974.7
996.3
999
1004.4
977.4
936.9
931.5
893.7
872.1
853.2
815.4
793.8
780.3
764.1
747.9
723.6
739.8
758.7
831.6
826.2
799.2
804.6
774.9
766.8
783
828.9
828.9
837
931.5
1015.2
1125.9
1344.6
